date,time,testing_party,site,subsite,type,body_wave_magnitude,surface_wave_magnitude,explosive_yield,latitude,longitude,purpose,device_type,rock_type,device_position,name,references
820923,,US,NTS,,UNN,,,l20,,,WE,,,,HURONLAN,E
820923,,US,NTS,,UNN,,,l20,,,WE,,,,DIAMONDA,E
820923,,US,NTS,,HFT,,,0-150,,,WR,,,,FRISCO,E
820925,175957.3,CP,,,NDG,5.2,,17,64.330N,081.800E,,,,,,N
820929,,US,NTS,,HFT,,,l150,,,WR,,,,BORREGO,E
821001,131000.0,CP,,,NDG,4.0,,0.13,47.000N,048.000E,,,,,,N
821005,,PC,LNR,,NDG,,,,,,,,,,,N
821010,045956.8,CP,YAK,,NDG,5.3,,16,61.53N,112.86E,PN,E,,,NEVA-1,ISC
821011,071458.3,CP,NZ,,NDG,5.6,,44,73.370N,054.340E,,,,,,N
821016,055957.3,CP,,,NDG,5.2,,8.6,46.770N,048.220E,,,,,,N
821016,060457.4,CP,,,NDG,5.2,,8.6,46.770N,048.240E,,,,,,N
821016,060957.3,CP,,,NDG,5.2,,8.6,46.770N,048.220E,,,,,,N
821027,072800.0,CP,,,NDG,4.0,,0.13,47.000N,048.000E,,,,,,N
821112,,US,NTS,,HFT,,,l20,,,WR,,,,SEYVAL,E
821121,061000.0,CP,,,NDG,4.4,,0.65,55.000N,050.000E,,,,,,N
821129,191900.0,CP,,,NDG,4.1,,0.32,55.000N,050.000E,,,,,,N
821130,094900.0,CP,,,NDG,4.5,,0.42,47.000N,048.000E,,,,,,N
821205,033712.5,CP,KTS,,NDG,6.1,,97,49.919N,078.813E,,,,,,N
821210,,US,NTS,,HFT,,,0-150,,,WR,,,,MANTECA,E
821225,042305.2,CP,KTS,,NDG,4.8,,3.6,49.807N,078.068E,,,,,,N
821226,033514.2,CP,KTS,,NDG,5.7,,30,50.071N,078.988E,,,,,,N
830201,135500.0,CP,,,NDG,4.3,,0.26,47.000N,048.000E,,,,,,N
830211,,US,NTS,,HFT,,,l20,,,WR,,,,COALORA,E
830217,,US,NTS,,HFT,,,l20,,,WR,,,,CHEEDAM,E
830224,141100.0,CP,,,NDG,4.3,,0.26,47.000N,048.000E,,,,,,N
830225,065300.0,CP,,,NDG,4.2,,0.21,47.000N,048.000E,,,,,,N
830302,084530.0,CP,,,NDG,3.8,,0.31,48.000N,049.000E,,,,,,N
830326,,US,NTS,,HFT,,,0-150,,,WR,,,,CABRA,E
830330,041700.0,CP,KTS,,NDG,5.0,,0.49,49.000N,079.000E,,,,,,N
830412,034105.2,CP,KTS,,NDG,4.9,,0.39,49.810N,078.220E,,,,,,N
830413,,US,NTS,,HFT,,,l150,,,WR,,,,TURQUOIS,E
830419,185258.4,FR,,,HFT,5.5,,40,21.847S,138.906W,WR,,,,,N
830422,,GB,NTS,,HFT,,,l20,,,,,,,ARMADA,E
830425,170300.0,FR,MUR,,HFT,4.2,,1,,,WR,,,,,N
830504,050000.0,PC,LNR,,UNN,4.4,,0-100,,,,,,,,N
830505,,US,NTS,,HFT,,,l20,,,WR,,,,CROWDIE,E
830525,173058.2,FR,,,HFT,5.6,,40,21.895S,138.918W,WR,,,,,N
830526,,US,NTS,,UNN,,,l20,,,WE,,,,MINIJADE,E
830526,,US,NTS,,HFT,,,l20,,,WR,,,,FAHADA,E
830530,033344.8,CP,KTS,,NDG,5.5,,18,49.740N,078.190E,,,,,,N
830609,,US,NTS,,HFT,,,l20,,,WR,,,,DANABLU,E
830612,023643.7,CP,KTS,,NDG,6.1,,81,49.910N,078.970E,,,,,,N
830618,173100.0,FR,MUR,,HFT,4.6,,3,,,WR,,,,,N
830624,025611.2,CP,KTS,,NDG,4.7,,2.8,49.820N,078.120E,,,,,,N
830628,174558.6,FR,,,HFT,5.5,,35,21.745S,138.917W,WR,,,,,N
830710,035957.3,CP,,,NDG,5.3,,21,51.330N,053.290E,,,,,,N
830720,203000.0,FR,MUR,,HFT,5.0,,10,22S,139W,WR,,,,,N
830728,034100.0,CP,KTS,,NDG,5.0,,0.49,49.000N,079.000E,,,,,,N
830803,,US,NTS,,HFT,,,l20,,,WR,,,,LABAN,E
830804,171358.2,FR,,,HFT,5.0,,8,21.835S,138.922W,WR,,,,,N
830811,,US,NTS,,HFT,,,l20,,,WR,,,,SABADO,E
830818,160958.6,CP,NZ,,NDG,5.9,,89,73.380N,054.870E,,,,,,N
830827,,US,NTS,,HFT,,,l20,,,WR,,,,JARLSBER,E
830901,,US,NTS,,HFT,,,0-150,,,WR,,,,CHANCELL,E
830911,063310.5,CP,KTS,,NDG,4.9,,4.5,49.890N,078.210E,,,,,,N
830921,,US,NTS,,UNN,,,l20,,,WE,,,,TOMIZEPH,E
830921,152500.0,US,NTS,Y,S1,,,l20,,,WR,,,,BRANCO,E
830921,152500.0,US,NTS,Y,S1,,,l20,,,WR,,,,BRANCO-H,E
830921,162459.7,US,NTS,,,,,,37.113N,116.043W,,,,,**,N
830922,,US,NTS,,HFT,,,l150,,,WR,,,,TECHADO,E
830924,045957.1,CP,,,NDG,5.1,,6.8,46.820N,048.290E,,,,,,N
830924,050457.2,CP,,,NDG,5.0,,5.4,46.820N,048.280E,,,,,,N
830924,050957.5,CP,,,NDG,4.9,,4.2,46.860N,048.270E,,,,,,N
830924,051457.1,CP,,,NDG,5.2,,8.6,46.780N,048.300E,,,,,,N
830924,052457.4,CP,,,NDG,5.2,,8.6,46.840N,048.230E,,,,,,N
830925,130957.9,CP,NZ,,NDG,5.8,,70,73.350N,054.380E,,,,,,N
830929,,US,NTS,,HFT,,,l20,,,WR,,,,NAVATA,E
831006,014706.8,CP,KTS,,NDG,6.0,,67,49.930N,078.840E,,,,,,N
831006,100002.8,PC,LNR,,NDG,5.5,,0-100,41.550N,088.767E,,,,,,N
831026,015505.0,CP,KTS,,NDG,6.1,,101,49.890N,078.900E,,,,,,N
831120,032704.6,CP,KTS,,NDG,5.5,,18,50.060N,079.020E,,,,,,N
831129,021906.7,CP,KTS,,NDG,5.4,,14,49.770N,079.020E,,,,,,N
831203,165800.0,FR,MUR,,HFT,4.7,,4,22S,139W,WR,,,,,N
831207,172800.0,FR,MUR,,HFT,5.2,,15,22.3S,138.5W,WR,,,,,N
831209,,US,NTS,,HFT,,,l20,,,WR,,,,MUGGINS,E
831216,,US,NTS,,HFT,,,0-150,,,WR,,,,ROMANO,E
831226,042906.8,CP,KTS,,NDG,5.5,,18,49.840N,078.220E,,,,,,N
840131,,US,NTS,,HFT,,,0-150,,,WR,,,,GORBEA,E
840215,,US,NTS,,UNN,,,l20,,,WE,,,,MIDASMYT,E
840219,035703.4,CP,KTS,,NDG,5.8,,38,49.910N,078.810E,,,,,,N
840301,,US,NTS,,HFT,,,0-150,,,WR,,,,TORTUGAS,E
840307,022906.4,CP,KTS,,NDG,5.7,,30,50.060N,079.000E,,,,,,N
840329,051908.2,CP,KTS,,NDG,5.9,,48,49.940N,079.020E,,,,,,N
840331,,US,NTS,,HFT,,,l20,,,WR,,,,AGRINI,E
840415,031709.1,CP,KTS,,NDG,5.7,,30,49.740N,078.160E,,,,,,N
840425,010903.5,CP,KTS,,NDG,5.9,,48,49.950N,078.940E,,,,,,N
840501,,GB,NTS,,HFT,,,0-150,,,,,,,MUNDO,E
840502,,US,NTS,,HFT,,,l20,,,WR,,,,ORKNEY,E
840508,172600.0,FR,MUR,,HFT,5.3,,20,,,WR,,,,,N
840512,173058.3,FR,,,HFT,5.7,3.8,55,21.852S,138.961W,WR,,,,,N
840516,,US,NTS,,HFT,,,l20,,,WR,,,,BELLOW,E
840526,031312.4,CP,KTS,,NDG,6.0,,61,49.980N,079.060E,,,,,,N
840531,,US,NTS,,HFT,,,0-150,,,WR,,,,CAPROCK,E
840612,171600.0,FR,MUR,,HFT,4.5,,2,,,WR,,,,,N
840616,174357.9,FR,,,HFT,5.5,,35,21.933S,138.992W,WR,,,,,N
840620,,US,NTS,,HFT,,,0-150,,,WR,,,,DUORO,E
840623,025700.0,CP,KTS,,NDG,4.4,,0.12,50.000N,079.000E,,,,,,N
840712,,US,NTS,,HFT,,,l20,,,WR,,,,NORMANNA,E
840714,010910.5,CP,KTS,,NDG,6.2,,140,49.890N,078.960E,,,,,,N
840721,025957.1,CP,,,NDG,5.4,,27,51.356N,053.249E,,,,,,N
840721,030457.0,CP,,,NDG,5.3,,5.5,51.374N,053.257E,,,,,,N
840721,030957.0,CP,,,NDG,5.3,,21,51.353N,053.271E,,,,,,N
840721,074106.0,CP,,,NDG,3.8,,0.62,48.000N,059.000E,,,,,,N
840725,,US,NTS,,HFT,,,0-150,,,WR,,,,KAPPELI,E
840802,,US,NTS,,HFT,,,l20,,,WR,,,,CORREO,E
840811,185957.4,CP,,,NDG,5.1,,3.4,65.079N,055.287E,,,,,,N
840825,185958.6,CP,,,NDG,5.4,,27,61.876N,072.092E,,,,,,N
840827,055957.0,CP,,,NDG,4.5,,3.2,66.770N,033.680E,,,,,,N
840828,025955.5,CP,,,NDG,4.4,,2.6,60.826N,057.472E,,,,,,N
840828,030459.0,CP,,,NDG,4.5,,3.3,61.000N,058.000E,,,,,,N
840830,,US,NTS,,HFT,,,l20,,,WR,,,,WEXFORD,E
840830,,US,NTS,,HFT,,,l20,,,WR,,,,DOLCETTO,E
840909,025906.4,CP,KTS,,NDG,5.0,,5.7,49.870N,078.180E,,,,,,N
840913,,US,NTS,,HFT,,,0-150,,,WR,,,,BRETON,E
840915,061500.0,CP,KTS,,NDG,5.2,,0.79,50.000N,079.000E,,,,,,N
840917,205957.4,CP,,,NDG,4.9,,8.4,55.835N,087.408E,,,,,,N
841002,,US,NTS,,HFT,,,l20,,,WR,,,,VERMEJO,E
841003,055957.8,PC,LNR,,HFT,5.3,,15.70,41.600N,088.733E,,,,,,N
841018,045705.7,CP,KTS,,NDG,4.5,,1.8,49.800N,078.140E,,,,,,N
841025,062957.7,CP,NZ,,NDG,5.9,,89,73.370N,054.960E,,,,,,N
841027,015010.6,CP,KTS,,NDG,6.2,,140,49.950N,078.830E,,,,,,N
841027,055957.1,CP,,,NDG,5.0,,5.4,46.860N,048.100E,,,,,,N
841027,060456.7,CP,,,NDG,5.0,,5.4,46.840N,048.080E,,,,,,N
841027,171600.0,FR,MUR,,HFT,4.7,,3,21.5S,139.1W,WR,,,,,N
841102,204458.0,FR,MUR,,HFT,5.5,,35,21.87S,139W,WR,,,,,N
841110,,US,NTS,,HFT,,,l20,,,WR,,,,VILLITA,E
841123,035504.8,CP,KTS,,NDG,4.7,,2.8,49.900N,078.130E,,,,,,N
841201,165100.0,FR,,,HFT,4.2,,1,22.S,139.W,WR,,,,,N
841202,031906.3,CP,KTS,,NDG,5.8,,38,49.990N,079.070E,,,,,,N
841206,172858.3,FR,,,HFT,5.6,,55,21.890S,138.954W,WR,,,,,N
841209,,GB,NTS,,HFT,,,0-150,,,,,,,EGMONT,E
841215,,US,NTS,,HFT,,,0-150,,,WR,,,,TIERRA,E
841216,035502.7,CP,KTS,,NDG,6.1,,81,49.960N,078.860E,,,,,,N
841219,060004.2,PC,LNR,,NDG,4.7,,5-50,41.683N,088.450E,,,,,,N
841220,,US,NTS,,HFT,,,l20,,,WR,,,,MINERO,E
841228,035010.7,CP,KTS,,NDG,6.0,,61,49.860N,078.750E,,,,,,N
850210,032707.6,CP,KTS,,NDG,5.9,,48,49.880N,078.820E,,,,,,N
850315,,US,NTS,,HFT,,,0-150,,,WR,,,,VAUGHN,E
850323,,US,NTS,,HFT,,,0-150,,,WR,,,,COTTAGE,E
850402,,US,NTS,,HFT,,,0-150,,,WR,,,,HERMOSA,E
850406,,US,NTS,,UNN,,,l20,,,WE,,,,y RAIN,E
850419,135358.7,CP,,,NDG,4.7,,5.2,44.440N,057.930E,,,,,,N
850425,005706.5,CP,KTS,,NDG,5.9,,48,49.920N,078.970E,,,,,,N
850430,172857.0,FR,MUR,,HFT,5.1,,15,22.1S,138.9W,WR,,,,,N
850502,,US,NTS,,HFT,,,0-150,,,WR,,,,TOWANDA,E
850508,202800.0,FR,MUR,,HFT,5.8,5,90,21.8S,139.06W,WR,,,,,N
850603,173000.0,FR,MUR,,HFT,5.1,,10,,,WR,,,,,N
850607,174000.0,FR,MUR,,HFT,4.8,,5,,,WR,,,,,N
850612,,US,NTS,,HFT,,,0-150,,,WR,,,,SALUT,E
850612,,US,NTS,,HFT,,,l20,,,WR,,,,VILLE,E
850615,005700.7,CP,KTS,,NDG,6.0,,61,49.890N,078.880E,,,,,,N
850626,,US,NTS,,HFT,,,l20,,,WR,,,,MARIBO,E
850630,023902.7,CP,KTS,,NDG,6.0,,61,49.860N,078.700E,,,,,,N
850711,022700.0,CP,KTS,,NDG,4.0,,0.05,50.000N,078.000E,,,,,,N
850718,211457.5,CP,,,NDG,5.0,,10,65.965N,040.754E,,,,,,N
850720,005300.0,CP,KTS,,NDG,6.7,,27,50.000N,079.000E,,,,,,N
850725,,US,NTS,,HFT,,,0-150,,,WR,,,,SERENA,E
850725,031100.0,CP,KTS,,NDG,5.3,,1.00,50.000N,079.000E,,,,,,N
850814,,US,NTS,,HFT,,,l20,,,WR,,,,CABRERO,E
850817,,US,NTS,,HFT,,,l20,,,WR,,,,CHAMITA,E
850927,,US,NTS,,HFT,,,l20,,,WR,,,,PONIL,E
851009,,US,NTS,,UNN,,,l20,,,WE,,,,MILLYRRD,E
851009,,US,NTS,,UNN,,,l20,,,WE,,,,d BEECH,E
851012,,US,NTS,?,,,,,,,,,,,**,N
851016,,US,NTS,,HFT,,,0-150,,,WR,,,,ROQUEFOR,E
851024,175000.0,FR,MUR,,HFT,4.5,,2,,,WR,,,,HERO,N
851026,163458.0,FR,MUR,,HFT,5.3,4.5,20,21.81S,139W,WR,,,,,N
851030,,US,NTS,,HFT,,,l20,,,WR,,,,ABO,E
851124,163000.0,FR,MUR,,HFT,4.8,,5,21.7S,138.8W,WR,,,,,N
851126,174200.0,FR,MUR,,HFT,5.6,,55,21.86S,138.92W,WR,,,,,NZ
851205,,GB,NTS,,HFT,,,0-150,,,,,,,KINIBITO,E
851228,,US,NTS,,HFT,,,0-150,,,WR,,,,GOLDSTON,E
860322,,US,NTS,,HFT,,,0-150,,,WR,,,,GLENCOE,E
860410,,US,NTS,,UNN,,,l20,,,WE,,,,MIGHTYOA,E
860420,231229.9,US,NTS,,HFT,,,l20,,,WR,,,,MOGOLLON,E
860422,,US,NTS,,HFT,,,0-150,,,WR,,,,JEFFERSO,E
860426,170156.6,FR,,,HFT,4.8,,5,22.150S,139.120W,WR,,,,,N
860506,165800.0,FR,MUR,,HFT,4.7,,5,,,WR,,,,,N
860521,,US,NTS,,HFT,,,l20,,,WE,,,,PANAMINT,E
860527,171500.0,FR,MUR,,HFT,4.7,,4,,,WR,,,,,N
860530,172458.2,FR,,,HFT,5.4,4.3,30,21.913S,139.100W,WR,,,,,N
860605,,US,NTS,,HFT,,,0-150,,,WR,,,,TAJO,E
860625,,GB,NTS,,HFT,,,0-150,,,,,,,DARWIN,E
860717,,US,NTS,,HFT,,,0-150,,,WR,,,,CYBAR,E
860904,160900.1,US,NTS,,HFT,,,l20,,,WR,,,,GALVESTO,E
860724,,US,NTS,,HFT,,,l20,,,WR,,,,CORNUCOP,E
860911,,US,NTS,,HFT,,,l20,,,WR,,,,ALEMAN,E
860930,,US,NTS,,HFT,,,0-150,,,WR,,,,LABQUARK,E
861016,,US,NTS,,HFT,,,0-150,,,WR,,,,BELMONT,E
861110,165800.0,FR,MUR,,HFT,4.9,,6,,,WR,,,,,N
861112,170158.5,FR,,,HFT,5.3,,25,21.894S,139.068W,WR,,,,,N
861114,,US,NTS,,HFT,,,0-150,,,WR,,,,GASCON,E
861206,171000.0,FR,MUR,,HFT,5.0,,9,,,WR,,,,,N
861210,171458.6,FR,,,HFT,5.5,,30,21.877S,138.986W,WR,,,,,N
861213,,US,NTS,,HFT,,,0-150,,,WR,,,,BODIE,E
870203,152000.0,US,NTS,Y,S1,,,l20,,,WR,,,,HAZEBROO,E
870203,152000.0,US,NTS,Y,S1,,,l20,,,WR,,,,HAZEBROO,E
870203,152000.0,US,NTS,Y,S1,,,l20,,,WR,,,,HAZEBROO,E
870211,,US,NTS,,HFT,,,l20,,,WR,,,,TORNERO,E
870226,045824.0,CP,KTS,,NDG,5.4,,14,49.840N,078.120E,,,,,,N
870312,015718.0,CP,KTS,,NDG,5.5,,18,49.940N,078.820E,,,,,,N
870318,,US,NTS,,UNN,,,l20,,,WE,,,,MIDDLENO,E
870403,011709.0,CP,KTS,,NDG,6.2,,140,49.900N,078.810E,,,,,,N
870417,010304.7,CP,KTS,,NDG,6.0,,61,49.851N,078.690E,,,,,,N
870418,,US,NTS,,HFT,,,0-150,,,WR,,,,DELAMAR,E
870419,040001.8,CP,,,NDG,4.5,,3.3,60.781N,056.220E,,,,,,N
870419,040501.2,CP,,,NDG,4.4,,2.6,60.674N,056.295E,,,,,,N
870422,,US,NTS,,HFT,,,l20,,,WR,,,,PRESIDIO,E
870430,,US,NTS,,HFT,,,0-150,,,WR,,,,HARDIN,E
870505,165801.0,FR,MUR,,HFT,4.8,,5,21.6S,138.7W,WR,,,,,NZ
870506,040205.6,CP,KTS,,NDG,5.6,,23,49.830N,078.125E,,,,,,N
870520,170458.0,FR,MUR,,HFT,5.4,,30,21.87S,138.97W,WR,,,,,NZ
870605,045958.3,PC,LNR,,HFT,6.2,,,,,,,,,,N
870606,023706.9,CP,KTS,,NDG,5.3,,12,49.865N,078.143E,,,,,,N
870606,180001.0,FR,MUR,,HFT,4.5,,3,21.5S,138.8W,WR,,,,,NZ
870618,,US,NTS,,HFT,,,l20,,,WR,,,,BRIE,E
870620,,US,NTS,,UNN,,,l20,,,WE,,,,MISSIONG,E
870620,005304.8,CP,KTS,,NDG,6.1,,81,49.901N,078.726E,,,,,,N
870621,175458.4,FR,,,HFT,5.2,,15,21.984S,138.844W,WR,,,,,N
870630,,US,NTS,,HFT,,,l20,,,WR,,,,PANCHUEL,E
870706,235956.9,CP,YAK,,NDG,5.1,,13,61.50N,112.83E,PN,E,,,NEVA-2,ISC
870716,,GB,NTS,,HFT,,,0-150,,,,,,,MIDLAND,E
870717,011707.0,CP,KTS,,NDG,5.8,,38,49.779N,078.128E,,,,,,N
870724,015956.9,CP,YAK,,NDG,5.1,,13,61.46N,112.78E,PN,E,,,NEVA-3,ISC
870802,005806.7,CP,KTS,,NDG,5.9,,48,49.828N,078.898E,,,,,,N
870802,015959.5,CP,NZ,,NDG,5.8,,70,73.289N,054.713E,,,,,,N
870812,012957.1,CP,YAK,,NDG,5.0,,3.2,61.46N,112.79E,PN,E,,,NEVA-4,ISC
870813,,US,NTS,,HFT,,,0-150,,,WR,,,,TAHOKA,E
870916,073001.0,CP,KTS,,NDG,5.0,,6,49.000N,078.000E,,,,,,N
870918,023157.0,CP,KTS,,NDG,4.3,,1.1,49.000N,078.000E,,,,,,N
870924,,US,NTS,,HFT,,,0-150,,,WR,,,,LOCKNEY,E
871003,151457.5,CP,,,NDG,5.2,,17,47.630N,056.220E,,,,,,N
871016,060600.0,CP,KTS,,NDG,4.6,,2.2,49.000N,078.000E,,,,,,N
871023,,US,NTS,,HFT,,,0-150,,,WR,,,,BORATE,E
871023,164959.0,FR,MUR,,HFT,5.6,,50,21.78S,139.05W,WR,,,,,NZ
871105,172955.5,FR,,,HFT,5.2,,20,22.340S,138.970W,WR,,,,,N
871115,033106.7,CP,KTS,,NDG,6.0,,61,49.879N,078.790E,,,,,,N
871119,163058.5,FR,,,HFT,5.7,,60,21.878S,139.037W,WR,,,,,N
871129,175900.0,FR,MUR,,HFT,4.6,,3,22S,139W,WR,,,,,N
871201,,US,NTS,,HFT,,,l20,,,WR,,,,WACO,E
871202,,US,NTS,,UNN,,,l20,,,WE,,,,MISSIONC,E
871213,032104.7,CP,KTS,,NDG,6.1,,81,49.970N,078.880E,,,,,,N
871220,025512.0,CP,KTS,,NDG,4.8,,3.6,50.100N,077.500E,,,,,,N
871227,030508.0,CP,KTS,,NDG,6.1,,81,49.900N,078.590E,,,,,,N
880206,041909.1,CP,KTS,,NDG,,,,49.787N,077.975E,,,,,,I
880213,030506.0,CP,KTS,,NDG,6.1,,,49.930N,078.910E,,,,,,I
880215,,US,NTS,,HFT,,,0-150,,,WR,,,,KERNVILL,E
880403,013305.9,CP,KTS,,NDG,6.0,,,49.870N,078.920E,,,,,,I
880407,,US,NTS,,HFT,,,l20,,,WR,,,,ABILENE,E
880422,093006.9,CP,KTS,,NDG,4.9,,,49.760N,078.090E,,,,,,I
880504,005706.8,CP,KTS,,NDG,6.1,,,49.890N,078.760E,,,,,,I
880507,224958.3,CP,NZ,,NDG,5.6,,,73.350N,054.430E,,,,,,I
880511,165958.1,FR,,,HFT,5.3,,20,21.927S,139.107W,WR,,,,,N
880513,,US,NTS,,HFT,,,l150,,,WR,,,,SCHELLBO,E
880521,,US,NTS,,HFT,,,l150,,,WR,,,,LAREDO,E
880525,170058.0,FR,,,HFT,5.8,,80,21.899S,139.027W,WR,,,,,N
880602,,US,NTS,,HFT,,,l150,,,WR,,,,COMSTOCK,E
880614,022706.4,CP,KTS,,NDG,5.1,,,50.000N,079.000E,,,,,,I
880616,171457.0,FR,MUR,,HFT,4.8,,5,,,WR,,,,,N
880622,,US,NTS,,HFT,,,l150,,,WR,,,,RHYOLITE,E
880622,,US,NTS,,HFT,,,l150,,,SF,,,,NIGHTING,E
880623,173058.5,FR,,,HFT,5.4,,30,21.928S,139.042W,WR,,,,,N
880707,,US,NTS,,HFT,,,l150,,,WR,,,,ALAMO,E
880817,,US,NTS,,HFT,,,l150,,,WR,,,,KEARSRGE,E
880822,161958.5,CP,,,NDG,5.3,,,66.310N,078.520E,,,,,,I
880823,,US,NTS,,HFT,,,l20,,,WR,,,,HARLINGE,E
880823,173000.0,US,NTS,Y,S1,,,l20,,,WR,,,,HARLINGE,N
880823,173000.0,US,NTS,Y,S2,,,l20,,,WR,,,,HARLINGE,N
880830,,US,NTS,,HFT,,,l150,,,WR,,,,BULLFROG,E
880906,161958.7,CP,,,NDG,,,,61.330N,047.980E,,,,,,I
880914,035957.6,CP,KTS,,NDG,6.1,,,49.810N,078.800E,,,,,,I
880929,070003.1,PC,LNR,,UNN,4.7,,1-20,41.750N,088.467E,,,,,,N
881013,,US,NTS,,HFT,,,l150,,,WR,,,,DAHLHART,E
881018,034006.7,CP,KTS,,NDG,4.9,,,49.860N,078.100E,,,,,,I
881025,170000.0,FR,MUR,,HFT,4.4,,2,,,WR,,,,,N
881105,162957.6,FR,,,HFT,5.6,,50,22.052S,139.029W,WR,,,,,N
881109,,US,NTS,,HFT,,,l20,,,WR,,,,MONAHANS,E
881109,201500.0,US,NTS,Y,S1,,,l20,,,WR,,,,MONAHANS,N
881109,201500.0,US,NTS,Y,S2,,,l20,,,WR,,,,MONAHANS,N
881112,033003.8,CP,KTS,,NDG,5.4,,,50.030N,078.980E,,,,,,I
881123,170058.5,FR,,,HFT,5.6,,40,22.908S,139.029W,WR,,,,,N
881123,035706.8,CP,KTS,,NDG,5.4,,,49.770N,078.060E,,,,,,I
881130,175454.3,FR,FAN,,HFT,5.9,,100,22.900S,138.910W,WR,,,,,N
881204,051953.2,CP,NZ,,NDG,5.9,,,73.380N,054.960E,,,,,,I
881209,,US,NTS,,HFT,,,l20,,,WR,,,,KAWICH A,E
881209,151500.0,US,NTS,Y,S1,,,l20,,,WR,,,,KAWICH A,E
881209,151500.0,US,NTS,Y,S1,,,l20,,,WR,,,,KAWICH A,E
881210,,US,NTS,,UNN,,,l150,,,WE,,,,y ECHO,E
881217,041807.0,CP,KTS,,NDG,5.9,,,49.850N,078.930E,,,,,,I
881228,052800.0,CP,KTS,,NDG,,,,50.000N,079.000E,,,,,,I
890122,035706.7,CP,KTS,,NDG,6.0,,,49.900N,078.830E,,,,,,I
890210,,US,NTS,,HFT,,,0-150,,,WR,,,,TEXARKAN,E
890212,041506.9,CP,KTS,,NDG,5.8,,,49.900N,078.750E,,,,,,I
890217,040106.8,CP,KTS,,NDG,5.1,,,49.770N,078.070E,,,,,,I
890224,161500.0,US,NTS,Y,S1,,,l20,,,WR,,,,KAWICH-R,E
890224,161500.0,US,NTS,Y,S1,,,l20,,,WR,,,,KAWICH-B,E
890309,,US,NTS,,HFT,,,0-150,,,WR,,,,INGOT,E
890511,163348.2,FR,MUR,,H?,5.5,,,21.700S,139.100W,,,,,,I
890515,121000.0,US,NTS,Y,S1,,,l20,,,WR,,,,PALISADE,E
890515,121000.0,US,NTS,Y,S1,,,l20,,,WR,,,,PALISADE,E
890515,121000.0,US,NTS,Y,S1,,,l20,,,WR,,,,PALISADE,E
890520,175900,FR,,,,4.1,,0-10,,,,,,,,Z
890526,,US,NTS,,HFT,,,l20,,,WR,,,,TULIA,E
890603,172958.8,FR,MUR,,H?,5.2,,,21.800S,139.100W,,,,,,I
890610,172959.0,FR,MUR,,H?,5.5,,,22.260S,138.720W,,,,,,I
890622,,US,NTS,,HFT,,,0-150,,,WR,,,,CONTACT,E
890627,,US,NTS,,HFT,,,0-150,,,WR,,,,AMARILLO,E
890708,034657.7,CP,KTS,,NDG,5.6,,,49.860N,078.810E,,,,,,I
890902,041657.3,CP,KTS,,NDG,5.1,,,50.030N,079.020E,,,,,,I
890914,,US,NTS,,UNN,,,l20,,,WE,,,,DISKOELM,E
891004,112957.9,CP,KTS,,NDG,4.7,,,49.830N,078.090E,,,,,,I
891019,094957.3,CP,KTS,,NDG,5.9,,,49.900N,078.970E,,,,,,I
891024,162958.5,FR,MUR,,H?,5.4,,,21.850S,139.010W,,,,,,I
891031,,US,NTS,,HFT,,,0-150,,,WR,,,,HORNITOS,E
891031,165658.9,FR,MUR,,H?,5.2,,,21.760S,138.980W,,,,,,I
891115,,US,NTS,,HFT,,,l20,,,WR,,,,MULESHOE,E
891120,172858.7,FR,MUR,,H?,5.3,,,21.790S,130.000W,,,,,,I
891127,165959.0,FR,MUR,,H?,5.6,4.0,,22.370S,138.960W,,,,,,I
891208,,GB,NTS,,HFT,,,0-150,,,,,,,BARNWELL,E
891220,220000.0,US,NTS,Y,S1,,,l20,,,WR,,,,WHITEFAC,E
891220,220000.0,US,NTS,Y,S1,,,l20,,,WR,,,,WHITEFAC,E
900310,,US,NTS,,HFT,,,0-150,,,WR,,,,METROPOL,E
900406,,US,NTS,,HFT,,,l20,,,WR,,,,BOWIE,E
900526,075957.8,PC,LNR,,HFT,5.4,,15-65,41.567N,088.683E,,,,,,N
900602,172959.0,FR,MUR,,H?,5.3,4.3,30,21.820S,138.940W,,,,,,DI
900607,174900.0,FR,MUR,,H?,4.3,,3,,,,,,,,D
900613,,US,NTS,,HFT,,,0-150,,,WR,,,,BULLION,E
900621,,US,NTS,,HFT,,,l20,,,WR,,,,AUSTIN,E
900626,175958.4,FR,FAN,,H?,5.5,4.3,100,22.200S,138.830W,,,,,,DI
900704,175958.8,FR,MUR,,H?,4.9,,18,21.800S,139.100W,,,,,,DI
900725,170000.0,US,NTS,R,UN1,,,l20,,,WR,,,,MINERALQ,E
900725,170000.0,US,NTS,R,UN1,,,l20,,,WR,,,,RANDSBUR,E
900816,045957.6,PC,LNR,,HFT,6.2,,0-200,41.567N,081.567E,,,,,,N
900920,161500.0,US,NTS,Y,S1,,,l20,,,WR,,,,SUNDOWN-,E
900920,161500.0,US,NTS,Y,S1,,,l20,,,WR,,,,SUNDOWN-,E
900927,,US,NTS,,HFT,,,l20,,,WE,,,,LEDOUX,E
901012,,US,NTS,,HFT,,,0-150,,,WR,,,,TENABO,E
901024,145758.3,CP,NZ,,NDG,5.7,,,73.360N,054.670E,,,,,,I
901114,,GB,NTS,,HFT,,,0-150,,,,,,,HOUSTON,E
901114,181158.4,FR,MUR,,H?,5.6,5.8,117,22.200S,138.840W,,,,,,DI
